target,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1.0,-1.1913101,-1.4337473,2.4101466,-0.19450959,-0.043040257,-0.089979158,-0.20998316,-0.10994299,-0.38165227,-0.34373968,-0.33105768,-0.47454467,0.65435401,0.02452708,-0.69771891,-0.35785322,0.02257517,-0.26451386
1.0,-0.80751991,-0.25080637,-0.35697003,-0.19450959,-0.39297647,-0.10925399,-0.39465071,-0.12583278,1.7138826,1.6161057,1.7927611,1.694832,-2.2808399,1.9320314,-0.98627831,1.7959362,-0.69543849,-0.60481978
1.0,1.4129804,-0.16382542,-0.35697003,-0.19450959,-0.55765171,-0.1259042,-0.44081807,-0.13809319,-0.81628174,-0.73697733,-0.84414376,-0.85036629,1.3833564,-0.85542298,0.062154822,-0.8781798,0.6156878,0.13657867
1.0,-0.95829462,-0.52914541,2.4101466,-0.19450959,-0.39297596,-0.12061868,-0.28692808,-0.10962812,-0.89195384,-0.92091106,-0.8492491,-0.90536458,0.46251124,-0.44667199,0.29300249,-0.88335718,2.2284548,-0.53109022
1.0,0.64540002,-1.1032197,-0.35697003,-0.19450959,-0.39297601,-0.11863666,-0.37926198,-0.13456658,2.2688113,2.3169568,2.162898,2.3242567,-1.4079555,1.1542693,-0.54382035,2.1712964,-1.0996008,-0.60212787
0.0,-0.23183466,1.5410012,-0.35697003,-0.19450959,0.039297564,-0.095595035,-0.24076115,-0.10641635,-0.76001275,-0.76551877,-0.85945977,-0.62731772,0.56802478,-1.2868823,1.610758,-0.78757569,0.37887913,2.3331803
0.0,-0.93088104,0.93213456,-0.35697003,-0.19450959,-0.3518069,-0.11500281,-0.27153916,-0.11095058,-0.45732439,-0.48644691,-0.59142972,-0.26371797,0.10760214,-1.269851,2.0435975,-0.47952166,-0.2974147,2.4435853
1.0,-1.4654459,-0.70310731,-0.35697003,4.3903592,1.5831318,0.095427205,2.8985936,0.34927677,-0.59411625,-0.67989445,-0.49442841,-0.62426223,-0.29526748,0.17780869,-0.005175772,-0.52352938,1.0419698,-0.58971561
1.0,-0.86234708,0.93213456,-0.35697003,-0.19450959,-0.22830004,-0.10768979,-0.20998297,-0.12414036,0.36730742,0.38565261,0.43474235,0.2648767,-0.13220122,0.75119535,-1.140177,0.41875352,-0.52857327,-0.38380511
1.0,-0.067353157,-0.85967303,-0.35697003,-0.19450959,-0.57823565,-0.12532608,-0.53315166,-0.13884889,1.69739,1.6065922,1.8157351,1.6245563,-2.2041027,2.181824,-1.4864485,1.8192344,-0.65747869,-0.55499681
0.0,1.3170328,-0.94665398,-0.35697003,-0.19450959,-0.12537815,-0.10930513,-0.47159593,-0.12564729,-0.002321652,0.1097521,-0.091107066,-0.0040038485,1.0188552,-0.59427651,-0.014794416,-0.11451651,-1.1948649,-0.17940224
0.0,-1.1090693,0.027532671,-0.35697003,-0.19450959,-0.51648274,-0.12260074,-0.54854104,-0.13740046,-0.49322014,-0.51181708,-0.44592769,-0.52648752,0.23229997,-0.089014945,-0.08212501,-0.47434424,-0.12353203,-0.4796278
1.0,0.89212227,-1.3641625,-0.35697003,-0.19450959,-0.45472936,-0.11244263,-0.45620681,-0.13091589,1.8836597,1.8000395,1.8999731,1.9239916,-2.2904319,1.6538539,-0.50534569,1.9046611,-0.79980974,-0.65287465
1.0,0.6728136,-1.1206159,-0.35697003,-0.19450959,-0.39297553,-0.11951262,-0.30231709,-0.12628805,2.2261246,2.2186475,2.1731088,2.272314,-1.8779701,1.4721866,-0.61115094,2.1816513,-0.97922748,-0.62140297
0.0,0.15195551,-1.3641625,-0.35697003,-0.19450959,-0.24888488,-0.092870528,-0.10226026,-0.11421877,0.4196958,0.43639296,0.45005843,0.36265133,-0.18975408,0.54681987,-0.73619331,0.43428573,-0.73376586,-0.44198037
0.0,1.4403939,-0.11163685,-0.35697003,-0.19450959,0.51274042,-0.10659397,-0.27153944,-0.12553713,0.052007029,0.020956512,0.12842239,-0.010114708,-0.32404403,0.55249691,-0.61115094,0.10811088,-0.40237979,-0.48102038
0.0,0.083421552,1.5757936,-0.35697003,-0.19450959,-0.41356048,-0.11277298,-0.31770612,-0.13607796,-0.79202786,-0.79406021,-0.90540777,-0.64565046,0.62557757,-1.4061013,1.7550378,-0.80310781,0.61876302,2.213905
1.0,-0.026232782,-0.33778732,-0.35697003,-0.19450959,0.14221986,-0.080316557,0.43635459,-0.10616441,-0.3962046,-0.35008227,-0.35658439,-0.4837111,0.74068324,-0.06062949,-0.64000679,-0.38374016,-0.024079498,-0.23677244
1.0,1.5774619,-1.8686521,-0.35697003,-0.19450959,-0.53706735,-0.12367438,-0.20998316,-0.12052296,1.7148528,1.5621944,1.8565779,1.6734437,-2.7796312,2.3521365,-1.1978887,1.8606535,-0.5575401,-0.60800478
0.0,1.1936717,1.9237174,-0.35697003,-0.19450959,-0.53706718,-0.1246654,-0.37926209,-0.13532225,-0.78426663,-0.76551877,-0.9181711,-0.63342863,0.8078282,-1.5366746,1.7935125,-0.79275306,0.85161351,2.0714963
1.0,0.028594385,-1.1554083,2.4101466,-0.19450959,-0.35180725,-0.11142449,-0.22537189,-0.12140183,2.2843338,2.2884153,2.2088461,2.3456448,-1.8204176,1.3699988,-0.49572713,2.2178928,-1.0167716,-0.63304472
0.0,0.37126418,0.4972298,-0.35697003,-0.19450959,-0.63998948,-0.12656489,-0.086871172,-0.06636372,-0.93367051,-0.90822597,-0.95901378,-0.91758642,0.9900788,-0.93490232,0.59118077,-0.99467082,0.053701043,-0.41245093
1.0,0.57686606,-1.3641625,-0.35697003,-0.19450959,-0.35180725,-0.11103868,-0.50237449,-0.13532226,1.6808973,1.5495093,1.8336039,1.6062237,-2.5590118,2.3975536,-1.496067,1.8373553,-0.56711916,-0.57263854
1.0,-1.3146712,-0.73789969,2.4101466,-0.19450959,0.26572648,-0.043648209,0.082407561,-0.076376869,-0.43404064,-0.36276737,-0.41529574,-0.52037661,0.99967093,-0.23094227,-0.61115094,-0.44328002,-0.062330526,-0.13164678
1.0,1.5500483,-1.1902006,-0.35697003,-0.19450959,-0.43414428,-0.11636747,-0.39465107,-0.13068729,2.0068694,1.9459181,2.0225014,2.0248217,-2.1849186,1.7503645,-0.77466797,2.0289185,-0.83658129,-0.61915388
0.0,0.056007969,0.21889076,-0.35697003,-0.19450959,0.039297601,-0.092621871,-0.44081806,-0.13809319,-0.80852051,-0.83211547,-0.77011641,-0.82286715,0.44332701,-0.4069323,0.24490923,-0.80310781,1.0111327,-0.52571022
1.0,-0.54709087,-1.1728044,-0.35697003,-0.19450959,-0.20771586,-0.11838884,-0.31770623,-0.10887241,-0.27784567,-0.27080046,-0.18810836,-0.38899182,0.28985282,0.37082989,-0.91894789,-0.21288665,0.069621412,-0.32373912
0.0,-1.3146712,1.245266,-0.35697003,-0.19450959,-0.53706724,-0.11830664,-0.50237409,-0.128602,-0.55045926,-0.52450215,-0.70885242,-0.37982542,0.68313042,-1.5082891,1.8704617,-0.57789183,-0.3704886,2.1393005
1.0,-1.2872576,-0.61612636,2.4101466,-0.19450959,-0.37239156,-0.11376401,-0.071482249,-0.10635336,-0.83277439,-0.89236962,-0.78287976,-0.82592262,0.13637861,-0.35016139,0.45651962,-0.81605126,1.8592583,-0.66895478
1.0,0.86470868,-1.4163511,-0.35697003,-0.19450959,-0.41356015,-0.11517053,-0.2099828,-0.11866356,1.8826897,1.793697,1.8846571,1.9453796,-2.338393,1.5573432,-0.29373535,1.889129,-0.81012395,-0.67784043
0.0,1.6459958,0.097117432,-0.35697003,-0.19450959,-0.70174286,-0.12730816,-0.67165295,-0.14017139,-0.9705364,-0.93676741,-1.0151724,-0.93897464,1.0955923,-1.093861,0.75469787,-1.051622,-1.8698001,0.88194247
0.0,-1.5202731,0.39285266,2.4101466,-0.19450959,-0.3723915,-0.11673712,-0.36387306,-0.12757623,-0.69307207,-0.70843589,-0.6552464,-0.71592603,0.42414272,-0.31609879,0.11024807,-0.68661679,0.26705549,-0.48275204
0.0,0.38497097,1.4018317,2.4101466,-0.19450959,0.18338884,-0.089578772,0.25168665,-0.11666529,-0.46217513,-0.49913201,-0.62716705,-0.22399698,0.040457243,-1.4799036,2.4668183,-0.44586869,-0.028587853,2.3343199
1.0,-0.23183466,-0.18122161,-0.35697003,-0.19450959,-0.53706721,-0.12268333,-0.54854101,-0.13815616,-0.8259833,-0.7401486,-0.86201244,-0.85647721,1.4505014,-0.91787104,0.10062946,-0.89112325,0.60989413,0.2417526
0.0,-1.4243255,0.41024885,2.4101466,-0.19450959,0.018713164,-0.091217952,-0.30231717,-0.1258129,-0.8065802,-0.77186132,-0.82116975,-0.81370078,0.97089453,-0.75891234,0.31223982,-0.84970421,0.16283298,-0.14329856
1.0,-0.999415,1.2626622,-0.35697003,-0.19450959,-0.16654688,-0.097701226,1.205804,-0.068958014,0.23633649,0.21757524,0.29689833,0.17932379,-0.36241263,0.59791374,-0.64962543,0.2789643,-0.58187611,-0.48065968
1.0,-0.053646366,-1.1032197,-0.35697003,-0.19450959,0.14221997,-0.075361383,0.12857474,-0.091302148,-0.27008447,-0.23274524,-0.20597708,-0.37982542,0.55843262,0.20619415,-0.90932908,-0.23100753,-0.020116455,-0.26739569
0.0,0.59057285,-0.80748445,-0.35697003,-0.19450959,-0.37239163,-0.098898445,-0.2407612,-0.11321774,0.58947297,0.61081284,0.62363979,0.52153526,-0.28567544,0.71145566,-0.91894789,0.61031662,-0.75145492,-0.4322544
1.0,0.8372951,-1.6598978,-0.35697003,-0.19450959,-0.35180771,-0.11861889,-0.27153996,-0.11817128,2.2387366,2.2313325,2.170556,2.3028684,-1.8875625,1.3813531,-0.44763382,2.1790624,-0.99592811,-0.64133845
0.0,0.78246793,-1.4685397,-0.35697003,-0.19450959,1.3361186,0.00063481049,-0.50237405,-0.12521148,-0.72120656,-0.72746351,-0.68587842,-0.74953611,0.52965624,-0.35583843,0.071773466,-0.71768107,0.65318429,-0.43571817
0.0,-0.87605387,-0.33778732,5.1772633,-0.19450959,-0.18713128,-0.11103871,-0.27153921,-0.12757623,0.53126359,0.56958644,0.552165,0.46348155,-0.084240587,0.57520547,-0.89009187,0.5378332,-0.76514775,-0.40271155
1.0,0.26160985,1.1060965,-0.35697003,-0.19450959,0.018713016,-0.08163038,1.0519143,-0.080439245,0.50021866,0.48713336,0.5853498,0.40542783,-0.52547897,0.97827935,-1.1305583,0.57148629,-0.55600688,-0.44066972
0.0,0.43979814,1.0539079,-0.35697003,-0.19450959,-0.22830037,-0.11004761,-0.30231709,-0.1258129,-0.46120498,-0.50230327,-0.5965351,-0.25455155,0.002088647,-1.2812052,2.16864,-0.47175555,-0.16943093,2.4475866
1.0,-1.4791527,-0.26820256,-0.35697003,-0.19450959,-0.22830033,-0.11288272,-0.34848411,-0.12464942,-0.92202865,-0.92091106,-0.93859244,-0.89314274,0.75986752,-0.86677715,0.7066046,-0.97396131,1.9667736,-0.71243758
1.0,-0.17700749,-1.8338597,-0.35697003,-0.19450959,-0.39297601,-0.11189522,-0.53315201,-0.13542933,2.00978,1.9839734,1.9740005,2.0553761,-1.8683779,1.4097386,-0.51496442,1.9797332,-0.93572805,-0.63283486
0.0,1.0840174,0.13190981,-0.35697003,-0.19450959,-0.66057395,-0.1234699,-0.64087497,-0.13724454,-0.96471547,-0.93676741,-0.99985645,-0.93897464,1.0380395,-1.0257359,0.69698595,-1.0360899,1.0502139,-0.47335887
0.0,1.3992736,0.149306,-0.35697003,-0.19450959,1.7683925,-0.096482321,-0.30231709,-0.12298004,0.045216003,0.011442594,0.11565896,-0.0070592781,-0.3432282,0.50708028,-0.51496442,0.095167329,-0.44292784,-0.49609024
0.0,1.3444464,0.46243742,-0.35697003,-0.19450959,-0.70174286,-0.12730816,-0.67165295,-0.14017139,-0.9705364,-0.93676741,-1.0151724,-0.93897464,1.0955923,-1.093861,0.75469787,-1.051622,-1.8698001,0.88194247
1.0,-1.4654459,-0.92925779,-0.35697003,4.3903592,2.7976147,0.0042049253,2.0829768,-0.022018453,-0.41948833,-0.4737618,-0.4025324,-0.38288093,-0.15138557,-0.23094227,0.5430875,-0.43033657,-0.048431975,-0.74502066
1.0,0.1656623,1.0191155,-0.35697003,-0.19450959,-0.022455746,-0.041335812,0.32863152,0.016575494,-0.055680179,-0.039297665,-0.029842983,-0.10177856,0.19393137,0.12671482,-0.40915925,-0.052387885,-0.61818215,-0.41300265
0.0,1.7419434,0.23628695,-0.35697003,-0.19450959,-0.37239156,-0.1151705,-0.50237403,-0.12805938,-0.9511333,-0.9272536,-0.97432978,-0.93591918,0.9900788,-0.93490232,0.59118077,-1.010203,1.4152155,-0.41719702
0.0,-1.2324305,-0.1986178,2.4101466,-0.19450959,-0.37239145,-0.12070125,-0.51776299,-0.13740045,-0.54657867,-0.59109886,-0.46634903,-0.59370766,0.040457243,0.086975031,-0.18793018,-0.49505376,0.28747401,-0.49854259
0.0,-0.1633007,-1.5555206,-0.35697003,-0.19450959,0.039297119,-0.10199303,-0.44081875,-0.12594527,0.93872865,0.9184262,1.0320665,0.8362478,-0.94753284,1.3927074,-1.4094992,1.0245069,-0.64700369,-0.46284879
0.0,0.75505435,-0.0072597088,2.4101466,-0.19450959,-0.06362499,-0.080316571,-0.36387303,-0.13135478,0.53514421,0.56324388,0.55982316,0.47264789,-0.18016195,0.60359078,-0.84199865,0.54559943,-0.76956605,-0.42618905
1.0,-0.79381312,-1.590313,-0.35697003,-0.19450959,-0.35180725,-0.10360858,-0.17920493,-0.11788117,2.335752,2.3486696,2.2522414,2.3975879,-1.7820487,1.3586448,-0.51496442,2.2619005,-1.0348585,-0.62824485
0.0,0.65910681,-0.52914541,-0.35697003,-0.19450959,-0.70174286,-0.12730816,-0.67165295,-0.14017139,-0.9705364,-0.93676741,-1.0151724,-0.93897464,1.0955923,-1.093861,0.75469787,-1.051622,-1.8698001,0.88194247
1.0,-1.4928595,1.158285,-0.35697003,-0.19450959,0.69800009,0.025972052,1.6982519,1.1125435,-0.19441234,-0.19151873,-0.167687,-0.2270524,0.18433933,0.018849989,-0.21678611,-0.19217711,-0.55408707,-0.51623836
1.0,-0.30036862,-1.0336349,-0.35697003,-0.19450959,-0.45472936,-0.11171707,-0.30231781,-0.12454629,1.8788091,1.8127247,1.8846571,1.9148251,-2.1273657,1.5800515,-0.54382035,1.889129,-0.83262521,-0.64228485
1.0,0.72764077,1.0365117,2.4101466,-0.19450959,0.30689524,-0.073830092,0.62102246,-0.077261082,0.48954694,0.48079082,0.5853498,0.37792869,-0.47751807,1.0407275,-1.2844566,0.57148629,-0.50163115,-0.41563703
0.0,-0.88976066,-0.12903304,-0.35697003,-0.19450959,-0.43414478,-0.11861892,-0.45620715,-0.13431767,-0.35739839,-0.38496622,-0.29276769,-0.40426911,0.040457243,0.1380689,-0.27449806,-0.3190229,-0.15217789,-0.48020728
0.0,-0.053646366,1.975906,-0.35697003,-0.19450959,-0.20771597,-0.10154124,-0.2407612,-0.12682052,-0.77456508,-0.7623475,-0.89774977,-0.63037317,0.74068324,-1.4571952,1.7261819,-0.79016437,0.57089973,2.1363418
1.0,1.4541007,0.010136481,-0.35697003,-0.19450959,0.57449358,0.20634061,-0.16381615,-0.030782351,-0.89195384,-0.89554089,-0.8798811,-0.89314274,0.69272256,-0.65104747,0.40842635,-0.91442145,2.0519347,-0.48924008
1.0,0.8372951,-1.3467663,-0.35697003,-0.19450959,-0.45473032,-0.11838893,-0.3792609,-0.12549827,2.579261,2.7577633,2.3288213,2.6786902,-0.47751807,0.44463212,-0.27449806,2.3395611,-1.3851381,-0.56280243
0.0,0.96065623,-0.076844469,-0.35697003,4.3903592,0.63624682,-0.095978662,-0.33309507,-0.12468394,-0.74449026,-0.76869004,-0.70119441,-0.76481341,0.38577418,-0.32177588,0.15834135,-0.73321319,0.71250571,-0.50462237
0.0,-1.4517391,-1.0684273,-0.35697003,-0.19450959,3.4563174,-0.10754964,-0.48698502,-0.13396263,0.67484661,0.59812788,0.82274775,0.56431177,-1.2448891,1.5403119,-1.3614059,0.81223432,-0.42717697,-0.4939445
1.0,-0.13588712,-0.84227683,-0.35697003,-0.19450959,-0.35180677,-0.11004756,-0.37926123,-0.13003229,2.3318713,2.3708683,2.2292674,2.391477,-1.5422454,1.2280715,-0.5342017,2.2386023,-1.0842294,-0.61275178
0.0,-1.4106188,0.027532671,-0.35697003,-0.19450959,0.14221997,-0.087029235,0.0054628361,-0.11731194,0.55454729,0.49664708,0.67979845,0.4543152,-0.97630931,1.2905197,-1.2075074,0.66726777,-0.45107424,-0.48521921
0.0,0.85100189,0.18409838,2.4101466,-0.19450959,0.40981776,-0.081720485,-0.36387295,-0.13362191,-0.27105462,-0.35642478,-0.15492372,-0.32482714,-0.55425518,0.55249691,-0.38030323,-0.17923372,0.13516128,-0.55234806
1.0,-1.2872576,-1.0684273,-0.35697003,-0.19450959,-0.022455672,-0.10872623,-0.16381615,-0.12373468,-0.41560774,-0.35008227,-0.38976908,-0.5050993,0.93252598,-0.16849432,-0.64962543,-0.41739313,-0.032516732,-0.18586672
0.0,0.87841548,-0.77269207,-0.35697003,-0.19450959,0.30689568,-0.075361374,-0.30231692,-0.12732432,0.11409692,0.14780732,0.12586971,0.066271773,0.21311571,0.1721316,-0.50534569,0.10552217,-0.70675305,-0.40229837
0.0,0.23419626,-0.1986178,-0.35697003,-0.19450959,-0.31063812,-0.11636744,-0.51776308,-0.13431769,-0.21478561,-0.23591651,-0.18300308,-0.23010786,-0.017095608,0.03588116,-0.043650348,-0.20770932,-0.46053004,-0.54179741
0.0,-0.72527916,1.7149631,2.4101466,-0.19450959,0.18338877,-0.068424126,-0.22537217,-0.10131532,-0.57859376,-0.60378393,-0.71395775,-0.38593639,0.24189209,-1.3777159,2.0916908,-0.58306925,-0.0063601235,2.3579472
1.0,-0.78010633,-0.28559875,2.4101466,-0.19450959,-0.29005376,-0.057274973,-0.36387311,-0.096592115,-0.92396896,-0.93042487,-0.91051311,-0.92369733,0.69272256,-0.66807879,0.4372823,-0.94548573,2.4291093,-0.5070964
0.0,0.98806981,1.8367364,-0.35697003,-0.19450959,-0.18713157,-0.092209009,-0.34848422,-0.13053609,-0.50583215,-0.53401598,-0.60419304,-0.35538179,0.15556286,-1.0711526,1.6588513,-0.55718236,-0.39935355,2.5978191
1.0,-1.328378,-0.16382542,-0.35697003,-0.19450959,-0.39297601,-0.11764556,-0.34848411,-0.13582606,-0.92202865,-0.93359614,-0.90796043,-0.91758642,0.64476186,-0.66240165,0.47575692,-0.94289703,2.4406966,-0.55636078
0.0,0.80988152,1.2800584,-0.35697003,-0.19450959,0.43040219,-0.054722827,0.59024445,-0.093479143,-0.65717632,-0.68306572,-0.7956431,-0.45926739,0.29944495,-1.4628723,2.1782586,-0.64519775,0.38672953,2.2824552
1.0,0.20678268,-1.8686521,-0.35697003,-0.19450959,-0.51648274,-0.11962767,-0.42542859,-0.13362193,1.9583616,1.8920066,1.9969745,1.954546,-2.1945106,1.8639064,-0.95742255,2.0030314,-0.80098394,-0.60248177
0.0,1.3307396,-1.0684273,-0.35697003,-0.19450959,-0.59882056,-0.12171298,-0.48698502,-0.13068731,-0.80269958,-0.81943038,-0.75224774,-0.83814445,0.5008798,-0.32177588,0.042917534,-0.78498698,1.1121534,-0.43437516
1.0,-0.47855691,-0.024655899,2.4101466,-0.19450959,-0.084209056,-0.096125945,-0.34848402,-0.12841834,-0.54657867,-0.64501048,-0.43316437,-0.58148581,-0.44874186,0.30838189,-0.072506279,-0.46140081,0.69139077,-0.57228322
1.0,-0.039939574,-0.0072597088,-0.35697003,-0.19450959,-0.47531383,-0.11896695,-0.53315202,-0.13658177,-0.93949144,-0.93676741,-0.93859244,-0.93286372,0.78864392,-0.76458941,0.50461289,-0.97396131,2.5102207,-0.5046005
1.0,-1.3420848,0.18409838,-0.35697003,-0.19450959,-0.29005376,-0.10542669,-0.22537209,-0.12209942,-0.74254995,-0.83211547,-0.65014107,-0.7587025,-0.20893833,0.0074957049,0.19681595,-0.68143941,1.5152157,-0.63423546
0.0,1.3170328,0.53202219,2.4101466,4.3903592,0.86267592,-0.066194371,-0.31770609,-0.13003228,-0.80075926,-0.81308783,-0.76756375,-0.81981169,0.53924833,-0.43531781,0.19681595,-0.80051912,0.86683776,-0.46921051
1.0,-1.3420848,-1.2771816,-0.35697003,-0.19450959,-0.31063812,-0.11698487,-0.39465096,-0.13185858,-0.36709996,-0.31836956,-0.32595237,-0.45926739,0.74068324,-0.02656679,-0.69771891,-0.35267587,-0.035681998,-0.24483806
0.0,0.74134756,0.46243742,-0.35697003,-0.19450959,-0.31063838,-0.12293109,-0.19459413,-0.11265099,-0.47478716,-0.55304359,-0.5556924,-0.297328,-0.32404403,-0.92922522,1.8993176,-0.50799722,-0.010823978,2.6884592
1.0,0.20678268,0.010136481,-0.35697003,-0.19450959,-0.33122263,-0.1173978,-0.36387306,-0.12228626,-0.90456586,-0.93042487,-0.87477577,-0.90536458,0.5008798,-0.54318264,0.41804501,-0.90924408,2.3953127,-0.5853519
1.0,0.57686606,1.1408888,-0.35697003,-0.19450959,0.69800009,-0.077410745,0.37479851,-0.11391114,0.55939809,0.52835982,0.6491663,0.47570335,-0.73650578,1.0577586,-1.0536091,0.63620334,-0.57540288,-0.47784372
1.0,-1.3694984,1.2974546,-0.35697003,-0.19450959,0.34806426,-0.097299678,0.46713246,-0.083304556,0.30521753,0.28417204,0.3862417,0.22515573,-0.43914974,0.79093514,-0.89971043,0.36956845,-0.51354963,-0.4580365
0.0,1.0566038,-1.0510311,-0.35697003,-0.19450959,-0.55765159,-0.12000032,-0.54854094,-0.13554363,-0.81143097,-0.82260165,-0.7726691,-0.83814445,0.55843262,-0.4069323,0.12948539,-0.80569652,0.9926984,-0.44111655
0.0,1.1114309,-1.0858235,-0.35697003,-0.19450959,-0.49589831,-0.11830663,-0.53315204,-0.13235884,-0.78523678,-0.80357402,-0.73437909,-0.81981169,0.47210339,-0.30474456,0.042917534,-0.76686617,0.95921647,-0.4438003
0.0,-0.47855691,-1.5207282,-0.35697003,-0.19450959,-0.35180771,-0.12000031,-0.36387355,-0.11937223,0.76798145,0.67740964,0.93251248,0.64986467,-1.4463241,1.7276559,-1.4768298,0.92354801,-0.41206327,-0.50195163
0.0,-0.78010633,0.079721242,-0.35697003,-0.19450959,7.202689,0.0054901551,-0.30231689,-0.1258129,-0.038217353,-0.020270086,-0.0094216218,-0.089556701,0.19393137,0.16077732,-0.46687111,-0.031678345,-0.4849381,-0.40052737
0.0,1.632289,-0.32039113,-0.35697003,-0.19450959,1.5007942,-0.017522709,-0.25615024,-0.1264043,-0.37583137,-0.39130881,-0.33616305,-0.40426911,0.16515499,-0.043598166,-0.091743653,-0.36303064,-0.27328481,-0.49351786
0.0,-1.067949,-0.042052089,-0.35697003,-0.19450959,-0.37239163,-0.10443905,0.68257824,-0.085610919,0.43521831,0.40150904,0.52153308,0.35959584,-0.65976884,0.93286257,-0.91894789,0.50676901,-0.55284949,-0.48360784
0.0,0.45350493,1.245266,-0.35697003,-0.19450959,0.20397317,-0.075031607,0.11318571,-0.11088459,-0.66396739,-0.66720935,-0.81861711,-0.46843381,0.51047195,-1.5764143,2.1590212,-0.65296386,0.3978098,2.1834256
0.0,-1.0542422,1.1930774,-0.35697003,-0.19450959,-0.24888473,-0.10484469,0.12857463,-0.058050903,-0.70956469,-0.68940826,-0.84414376,-0.56009758,0.75986752,-1.4799036,1.7454192,-0.73062451,0.21612251,2.1169216
0.0,0.82358831,-0.23341018,-0.35697003,-0.19450959,6.1322971,8.2367027,-0.31770623,-0.13003227,0.35663575,0.37931008,0.37347834,0.3107085,-0.084240587,0.40489254,-0.6015323,0.35662497,-0.77806754,-0.4333174
1.0,-1.0953625,0.044928862,-0.35697003,-0.19450959,1.8918988,-0.041011178,0.036240765,-0.10961416,-0.70374376,-0.79723148,-0.61950905,-0.70675965,-0.27608331,-0.01521271,0.30262115,-0.65037513,1.3557825,-0.7033699
0.0,-0.62933162,0.53202219,-0.35697003,-0.19450959,-0.29005368,-0.091961225,-0.62548596,-0.1388489,-0.9511333,-0.92408233,-0.97943511,-0.93286372,1.0188552,-0.96896491,0.62003672,-1.0153803,-0.60446073,-0.36027281
1.0,-0.4922637,1.245266,2.4101466,-0.19450959,0.30689568,-0.08568023,0.20551969,-0.10917921,0.64671206,0.63618304,0.74361518,0.53375717,-0.62140033,1.1769776,-1.3710245,0.73198506,-0.5547665,-0.42582408
1.0,-1.5202731,0.21889076,-0.35697003,-0.19450959,-0.70174286,-0.12730816,-0.67165295,-0.14017139,-0.9705364,-0.93676741,-1.0151724,-0.93897464,1.0955923,-1.093861,0.75469787,-1.051622,-1.8698001,0.88194247
1.0,1.0017766,1.0365117,-0.35697003,-0.19450959,-0.31063849,-0.10095938,0.26707544,-0.11300918,0.44491983,0.45859192,0.51387515,0.34431864,-0.2377148,0.82499774,-1.1594141,0.49900302,-0.56183086,-0.3960706
1.0,1.7556501,-0.84227683,-0.35697003,-0.19450959,-0.4547289,-0.12136197,-0.42542928,-0.13362187,1.3491045,1.1182163,1.6472591,1.1998475,-3.1920931,3.0958364,-2.0443302,1.6483809,-0.21116657,-0.56240387
0.0,1.0017766,0.062325052,-0.35697003,-0.19450959,0.20397324,-0.029525922,1.6982519,0.8722281,0.096634143,0.14780732,0.092684954,0.050994433,0.38577418,0.052912535,-0.47648975,0.071869125,-0.77917761,-0.35296598
1.0,-1.588807,-0.82488064,-0.35697003,-0.19450959,-0.22830033,-0.095627941,-0.20998316,-0.10851265,-0.90650617,-0.91139724,-0.90796043,-0.89008727,0.69272256,-0.75323524,0.58156211,-0.94289703,1.9505514,-0.63281007
1.0,-1.6984614,-1.3641625,-0.35697003,-0.19450959,-0.37239092,-0.11715305,-0.3638725,-0.13242769,2.2474679,2.2186475,2.2011879,2.305924,-2.0889973,1.5346347,-0.50534569,2.2101266,-0.94923253,-0.6448197
1.0,-0.78010633,-0.11163685,-0.35697003,-0.19450959,-0.53706724,-0.12268333,-0.22537217,-0.10358245,-0.44956311,-0.34691094,-0.46124375,-0.52954298,1.2970272,-0.44667199,-0.54382035,-0.48987643,-0.19979958,-0.037008494
0.0,1.1936717,2.0106983,-0.35697003,-0.19450959,0.01871309,-0.094937907,-0.025315231,-0.092212084,-0.69889299,-0.71794971,-0.79309042,-0.56009758,0.39536631,-1.2017259,1.639614,-0.73062451,0.083552068,2.4520731
0.0,-0.13588712,0.56681457,-0.35697003,-0.19450959,-0.55765173,-0.11861892,-0.37926214,-0.12917133,-0.33508482,-0.44522036,-0.41784838,-0.12622227,-0.72691365,-0.82703748,2.1301653,-0.36303064,-0.041896634,2.721944
1.0,-1.4928595,-0.11163685,-0.35697003,-0.19450959,-0.59882058,-0.12392212,-0.53315199,-0.13658177,-0.81628174,-0.7401486,-0.84414376,-0.84731083,1.35458,-0.85542298,0.091010797,-0.8781798,0.55485413,0.11855372
1.0,1.0017766,1.0713041,-0.35697003,-0.19450959,-0.20771542,-0.099897487,0.020851759,-0.11200281,0.3449938,0.36028244,0.39389967,0.26793213,-0.14179335,0.60926792,-0.89009187,0.37733449,-0.61906573,-0.41691805
0.0,-1.588807,0.11451362,-0.35697003,-0.19450959,-0.68115839,-0.12689523,0.051629715,-0.034057055,-0.92493911,-0.90822597,-0.94114511,-0.9114755,0.90374956,-0.86677715,0.5623248,-0.97655,0.54326679,-0.47335887
1.0,-0.57450445,-1.224993,-0.35697003,-0.19450959,-0.4958986,-0.1171531,-0.47159593,-0.13182861,2.2629903,2.2693878,2.1603454,2.3548114,-1.7820487,1.1713005,-0.19754882,2.1687077,-1.0497873,-0.66676367
